Datetime,新數學研究中心,-新生大樓-,生化所,電機一館,化學館,貴儀中心氦液化機用電,化學館(不含貴儀中心氦液化機用電),積學館,博雅館,思亮館,-原分所-,凝態物理科學館,心理南研究大樓,心理系北館,應用力學研究大樓,工學院綜合大樓,全球變遷中心,海洋研究所,普通大樓,小福樓,化學工程館,土木館,農業陳列館,人類學博物館,樂學館,三號館,-電子顯微鏡館-,物理系液氮機室,-城鄉所-,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,植物溫室,植物標本館,二號館,2號館1F,2號館2F,2號館3F,農化系食品工廠,化工光電晶體實驗室,生醫材料(陶瓷)實驗室,綠色化學實驗室,望樂樓,農化系實驗室,夜間部大樓,四號館,五號館,農綜館,植物工廠,共同教室,農產品中心,生工系實驗室,農化系土壤研究室,森林館,水工試驗所,水工試驗所馬達房,保健中心,林產館,航空測量館,管理學院教學館,原教堂(藝文中心),水工大樓,園藝系花卉館,資訊工程館,-機械臨時工廠-,電機二館,聯合研究中心,獸醫一館,獸醫三館,志鴻館,機械舊館,綜合教室,圖書資訊館,第一活動中心,農藝館,鄭江樓北棟化工系(不含大公),鄭江樓南棟生機系(不含公共),鄭江樓南棟空調,鄭江樓南棟公共(揚水、電梯),鄭江樓事務組,鄭江樓大公(雨廢水、消防),學新館,農機館,中非大樓,博理館,社會研究所停車場,社會研究所,國發所停車場,國家發展所大樓,新聞所停車場,新聞所大樓,漁業科學館,視聽教育館,語言大樓,霖澤館停車場,霖澤館,社科院大樓總錶,萬才館停車場,萬才館,水源溫室,機械工廠,澄思樓,輔具中心,育成大樓(水源),理化大樓(水源),卓越研究大樓,學生第二活動中心,管院二號館,戲劇廳（鹿嗚堂二樓）,鹿鳴堂一樓,食科館,園產加工廠,食科所食品研發大樓,大氣系A、B館
2026-01-06 21:00:00,0.75,10.1,67.59,56.47,248.52,0.94,247.58,293.81,22.68,37.37,293.6,597.68,4.62,28.0,113.38,155.75,65.92,99.98,7.4,0.0,76.75,27.5,2.38,72.33,3.69,58.72,,0.08,4.19,2.69,21.31,53.95,1.19,0.9,0.0,3.13,1.75,97.69,3.88,19.89,68.81,4.29,,,,2.75,9.61,,35.47,12.85,17.54,1.94,34.55,4.31,2.17,11.93,26.46,6.5,0.05,4.25,13.6,4.5,27.71,1.17,,22.82,280.88,0.0,434.51,30.31,64.0,24.12,,,0.0,10.73,66.25,47.7,235.97,,20.62,0.76,2.28,0.5,149.17,52.37,2.75,151.81,0.83,15.29,2.0,15.15,1.29,12.67,,36.93,22.85,1.56,28.03,205.19,,,,18.1,,0.0,67.03,,364.44,39.24,33.17,,,52.9,17.44,21.44,30.62
2026-01-06 22:00:00,0.81,9.87,65.38,56.65,239.31,0.75,238.56,284.36,22.26,36.56,295.03,587.4,4.63,26.19,108.21,151.93,64.44,96.63,7.2,0.0,77.31,25.75,2.38,73.84,3.48,56.83,,0.08,3.74,3.5,19.31,53.91,0.96,0.77,0.0,3.12,1.94,96.43,3.96,19.67,67.79,4.47,,,,2.22,10.44,,34.59,13.18,17.23,1.88,34.55,4.28,1.96,12.09,25.04,6.53,0.04,4.18,14.52,4.69,27.79,1.25,,22.56,273.56,0.0,427.87,30.34,65.25,21.38,,,0.0,10.96,58.44,44.83,229.69,,22.81,0.77,2.32,0.49,140.95,51.75,2.75,148.82,0.84,15.19,1.98,12.94,1.28,12.62,,12.57,20.99,1.54,24.21,157.5,,,,16.88,,0.0,65.0,,367.88,41.98,30.52,,,50.97,17.75,18.75,31.13
2026-01-06 23:00:00,0.81,10.47,62.65,56.16,226.11,0.81,225.3,275.11,22.42,36.19,290.0,587.67,4.5,26.06,105.6,145.75,64.97,96.18,7.45,0.0,74.44,25.13,2.31,69.35,3.28,56.47,,0.09,2.41,3.13,18.81,54.05,0.86,0.99,0.0,3.13,1.85,98.5,3.94,18.87,70.22,3.96,,,,2.43,10.36,,33.85,12.81,16.58,1.87,34.1,4.28,1.91,11.82,25.59,6.35,0.05,4.19,14.84,4.25,25.88,1.27,,22.94,268.5,0.0,420.07,30.31,64.59,21.87,,,0.0,12.05,43.22,43.98,225.35,,20.07,0.81,2.29,0.49,136.2,50.82,2.81,145.46,0.83,15.13,1.99,12.12,1.29,12.99,,9.12,18.32,2.14,21.08,155.87,,,,14.17,,0.0,63.97,,364.25,40.43,28.31,,,48.11,19.13,18.5,31.34
2026-01-07 00:00:00,0.75,10.59,62.66,56.97,223.45,1.19,222.26,270.58,21.33,37.82,288.15,578.14,4.31,24.0,104.78,142.25,66.08,96.26,7.82,0.0,72.56,24.43,2.44,77.32,3.13,55.01,,0.09,3.49,2.84,18.44,53.66,0.83,0.79,0.0,3.12,2.12,94.07,4.32,18.96,65.68,3.69,,,,2.25,9.97,,33.88,12.6,15.22,1.81,33.99,4.32,1.91,10.25,25.38,6.19,0.05,4.32,14.24,4.0,25.88,1.24,,22.62,264.94,0.0,417.56,30.38,64.0,21.44,,,0.0,10.98,41.34,43.75,187.83,,12.93,0.7,2.29,0.62,135.75,49.55,2.88,142.41,0.74,14.03,1.98,11.18,1.28,14.14,,8.56,18.03,1.52,17.17,161.13,,,,13.86,,0.0,63.87,,376.18,38.06,29.2,,,46.91,17.12,18.25,30.94
2026-01-07 01:00:00,0.82,10.5,63.19,56.84,224.03,1.25,222.78,269.32,20.93,37.06,291.75,576.51,4.25,24.31,102.94,142.19,65.52,94.27,8.16,0.0,72.5,24.19,2.24,49.78,3.29,55.64,,0.09,3.29,2.72,18.38,53.8,0.83,0.85,0.0,3.19,2.06,90.73,3.84,19.01,62.69,3.59,,,,2.41,10.17,,32.85,12.58,14.91,2.32,34.28,4.4,1.89,8.9,25.0,6.55,0.04,4.25,14.1,3.87,23.01,1.24,,22.25,265.94,0.0,411.87,30.41,63.32,22.19,,,0.0,10.74,41.68,43.52,184.7,,0.75,0.69,2.32,0.54,135.74,48.88,2.81,142.16,0.73,12.63,2.0,10.99,1.29,14.41,,11.57,18.31,1.52,17.26,130.31,,,,14.02,,0.0,63.63,,356.38,36.86,28.38,,,46.67,17.5,19.25,31.06
2026-01-07 02:00:00,0.81,10.38,63.21,56.16,224.28,3.19,221.09,268.4,21.32,35.37,284.91,582.08,4.31,24.0,101.93,142.31,64.1,96.52,9.2,0.0,71.69,24.25,2.31,56.96,3.99,55.91,,0.1,3.33,2.91,18.5,54.55,0.83,0.73,0.0,3.12,2.12,89.22,3.65,19.11,61.23,3.87,,,,2.25,9.96,,32.86,12.24,15.64,3.0,34.38,4.34,1.88,9.2,25.28,6.66,0.05,4.25,14.02,3.94,21.87,1.25,,22.47,263.12,0.0,411.76,30.43,63.4,21.75,,,0.0,10.69,43.77,44.33,179.86,,0.75,0.71,2.28,0.55,133.81,49.19,2.87,138.09,0.72,12.1,1.98,10.98,1.28,13.75,,12.0,18.53,1.52,17.6,134.06,,,,13.58,,0.0,62.9,,393.25,36.46,27.93,,,47.19,17.75,18.25,31.07
2026-01-07 03:00:00,0.81,10.12,63.47,56.72,217.18,0.75,216.43,269.76,21.38,35.75,282.97,574.47,4.38,23.44,102.44,142.19,65.3,95.05,8.75,0.0,71.69,23.81,2.38,54.7,4.51,54.48,,0.08,2.89,2.66,18.94,53.47,0.84,0.76,0.0,3.38,2.22,87.92,3.82,19.1,59.98,3.42,,,,2.5,10.82,,33.17,11.58,15.55,2.93,35.26,4.36,1.97,8.84,24.87,6.31,0.05,4.25,13.21,3.87,21.67,1.27,,22.28,268.5,0.0,406.43,30.41,63.47,22.25,,,0.0,10.98,43.63,43.83,180.36,,0.82,0.71,2.29,0.54,133.28,49.37,2.88,140.97,0.73,12.02,1.99,11.35,1.29,13.4,,11.5,19.28,1.88,17.65,136.0,,,,13.16,,0.0,63.44,,410.12,35.96,29.07,,,46.69,18.81,17.69,31.36
2026-01-07 04:00:00,0.81,10.75,63.35,56.28,218.91,0.75,218.16,268.4,21.68,35.19,286.91,573.31,4.31,23.88,103.35,142.81,66.07,95.95,9.3,0.0,71.62,23.44,2.31,52.9,3.52,54.08,,0.01,1.81,2.68,18.56,52.91,0.9,0.9,0.0,3.5,2.32,87.41,3.38,19.02,59.88,3.37,,,,2.31,10.19,,33.73,11.71,15.63,3.0,35.47,4.32,1.9,9.03,24.69,6.54,0.05,4.06,12.84,3.82,21.48,1.27,,21.78,264.69,0.0,401.5,30.43,63.66,22.18,,,0.0,11.15,34.08,43.47,181.85,,0.75,0.69,2.33,0.51,133.82,49.76,2.87,141.59,0.74,11.85,2.0,11.52,1.29,13.77,,11.68,18.41,1.52,18.51,133.56,,,,13.04,,0.0,63.35,,417.44,36.17,27.76,,,48.42,17.75,18.19,30.97
2026-01-07 05:00:00,0.82,11.07,62.65,56.75,220.27,0.75,219.52,267.01,23.62,34.81,284.03,573.05,4.37,22.68,102.06,143.44,64.9,92.48,9.4,0.0,71.07,23.5,2.25,59.54,3.04,53.62,,0.0,1.86,2.79,18.44,53.27,0.82,0.66,0.0,3.75,2.28,87.71,3.52,19.01,60.17,3.5,,,,2.41,9.82,,33.01,12.27,15.01,3.82,34.11,4.47,1.88,8.8,24.53,6.47,0.04,4.13,12.99,3.81,21.4,1.25,,22.31,264.0,0.0,400.19,30.45,65.15,21.94,,,0.0,10.95,35.87,44.42,177.73,,0.75,0.7,2.94,0.51,133.99,49.56,2.88,140.47,0.72,12.45,2.0,11.63,1.29,13.45,,11.07,19.12,1.55,17.67,134.07,,,,12.97,,0.0,63.53,,409.75,37.39,28.35,,,47.0,17.0,17.93,31.04
2026-01-07 06:00:00,0.81,10.65,63.72,56.5,216.46,0.75,215.71,266.99,28.88,33.94,282.43,569.33,4.19,23.82,101.09,143.75,65.51,95.03,9.02,0.0,71.56,23.19,2.37,48.9,2.93,53.16,,0.04,1.55,2.52,18.31,54.25,0.83,0.8,0.0,4.56,2.13,87.71,3.54,19.03,59.68,3.81,,,,2.44,9.82,,33.15,11.89,14.52,3.43,34.87,4.32,1.93,9.04,25.28,6.34,0.05,4.12,13.23,3.87,20.75,1.25,,21.82,265.12,0.0,395.93,30.53,63.85,23.31,,,0.0,11.08,60.35,44.87,184.48,,9.75,0.73,2.99,0.54,134.27,48.31,2.37,134.75,0.73,11.57,1.98,8.95,1.29,13.33,,14.25,21.04,1.74,16.79,136.93,,,,12.78,,0.0,65.9,,419.25,39.33,27.68,,,47.58,17.94,18.07,30.6
2026-01-07 07:00:00,0.81,10.56,65.06,56.0,221.22,0.75,220.47,268.65,54.19,34.94,289.38,574.37,4.19,22.93,102.06,148.0,66.1,88.61,10.48,0.0,71.81,24.25,2.57,59.94,3.21,54.1,,0.03,1.2,2.41,18.25,54.25,0.89,0.65,0.0,4.31,2.18,90.14,5.18,18.91,59.61,4.5,,,,3.68,17.27,,32.95,14.56,15.74,2.0,36.1,7.54,2.35,8.32,24.81,6.31,0.05,5.19,13.64,3.75,19.45,0.99,,22.12,271.07,0.0,401.94,30.56,63.62,34.38,,,0.0,12.2,74.14,45.31,215.85,,21.06,0.84,2.94,0.52,140.19,47.38,2.19,138.31,0.74,12.04,2.0,10.28,1.29,14.0,,44.93,45.22,2.58,17.39,198.19,,,,12.75,,0.0,67.6,,383.88,102.7,33.16,,,52.15,17.75,18.0,31.3
2026-01-07 08:00:00,0.75,10.82,69.22,55.84,329.17,98.5,230.67,283.95,64.19,42.47,299.81,593.52,6.87,25.82,110.82,162.13,67.75,93.0,18.72,0.0,77.38,30.0,4.25,53.08,3.77,57.65,,0.03,1.28,2.65,21.08,55.45,0.85,0.73,0.0,4.69,2.91,94.22,6.51,18.77,61.43,7.88,,,,10.62,21.25,,43.81,16.55,27.35,3.69,38.76,5.95,2.17,8.52,27.42,6.37,0.04,10.87,14.86,4.19,21.25,1.2,,27.1,362.87,0.0,409.69,30.65,68.78,35.94,,,0.0,15.87,104.6,46.45,228.59,,22.56,1.26,2.32,0.52,155.35,49.56,2.19,145.22,0.71,15.43,1.97,13.73,1.28,15.11,,46.94,74.52,2.74,35.95,267.56,,,,13.81,,0.0,77.4,,393.43,128.52,42.28,,,46.91,17.5,19.81,32.6
2026-01-07 09:00:00,0.81,10.06,76.75,57.25,393.61,151.81,241.8,303.58,44.0,47.84,325.03,608.99,8.0,29.5,116.43,176.75,68.43,104.88,15.73,0.0,85.81,33.25,6.62,55.77,5.25,61.27,,0.02,1.49,3.5,23.3,57.44,0.9,0.65,0.0,4.81,4.71,102.38,10.34,19.6,64.8,10.65,,,,15.04,20.94,,46.85,20.38,32.95,3.63,41.0,6.21,1.59,9.31,27.74,6.16,0.05,12.25,12.77,4.44,23.34,2.99,,27.9,309.06,0.0,425.62,30.56,71.29,38.93,,,0.0,19.03,116.77,52.15,233.08,,20.5,1.29,1.45,0.1,175.75,51.44,2.12,159.13,0.72,19.75,1.96,8.05,1.29,15.69,,40.06,79.08,2.56,40.82,361.75,,,,14.34,,0.0,97.91,,399.13,165.21,50.45,,,54.62,17.06,21.31,34.1
2026-01-07 10:00:00,0.75,10.47,80.13,57.69,408.28,154.56,253.72,334.25,42.49,51.68,340.32,636.86,7.88,31.62,118.41,195.06,71.0,111.25,9.28,0.0,98.44,34.37,6.88,51.46,7.51,62.78,,0.03,2.12,3.97,22.58,57.75,1.16,1.52,0.0,5.07,4.75,106.51,10.28,20.83,67.56,11.76,,,,15.03,25.66,,48.47,20.13,36.36,3.56,41.85,7.44,1.84,10.44,31.56,6.53,0.04,11.25,13.24,4.63,24.28,2.95,,28.31,317.75,0.0,448.38,30.73,78.5,40.44,,,0.0,19.99,126.85,54.79,248.11,,20.56,1.28,1.23,,187.89,52.43,2.19,163.5,0.72,24.05,1.95,2.51,1.29,16.05,,57.75,82.83,2.43,42.66,325.5,,,,15.03,,0.0,108.94,,415.81,189.7,57.83,,,60.92,23.44,22.75,34.94
2026-01-07 11:00:00,0.82,10.28,84.75,57.56,417.17,149.25,267.92,341.73,45.0,53.07,343.87,642.73,8.19,33.25,120.38,203.19,71.54,112.06,12.96,0.0,101.31,34.57,6.31,39.56,8.73,71.19,,0.05,2.51,4.42,23.3,57.88,0.93,1.57,0.0,4.5,5.13,109.58,12.06,20.97,68.63,12.09,,,,16.69,23.51,,49.42,19.22,38.82,3.56,43.06,6.15,1.81,9.9,37.53,6.66,0.05,10.82,12.84,4.56,26.07,3.57,,28.44,323.69,0.0,464.0,31.0,78.81,41.06,,,0.0,21.57,117.69,58.54,259.71,,23.38,1.32,1.27,,188.83,52.25,2.13,161.03,0.74,23.36,1.95,4.56,1.28,16.24,,42.63,81.5,2.72,41.25,356.07,,,,14.98,,0.0,112.28,,407.38,189.14,58.17,,,55.18,24.13,23.06,34.7
2026-01-07 12:00:00,0.81,10.06,83.06,60.6,415.79,152.44,263.35,337.8,44.5,52.28,348.84,648.56,6.93,35.06,121.03,201.18,72.83,115.23,12.92,0.0,97.19,33.75,5.82,41.21,8.61,73.21,,0.04,3.04,4.71,23.82,58.79,0.94,1.43,0.0,4.31,5.57,111.39,11.19,20.78,72.32,11.94,,,,13.75,21.84,,50.35,18.23,39.13,1.69,44.14,8.04,1.84,12.7,36.13,6.47,0.05,10.56,13.65,4.81,30.52,3.57,,28.81,329.88,0.0,467.56,30.72,79.72,41.13,,,0.0,22.8,119.77,56.43,263.01,,20.75,1.47,1.27,,191.49,53.94,2.18,168.06,0.71,24.72,1.95,2.44,1.29,18.56,,51.44,77.88,2.61,54.36,318.75,,,,15.81,,0.0,112.09,,412.0,186.73,52.54,,,64.54,25.43,22.82,35.07
2026-01-07 13:00:00,0.75,9.41,80.94,57.84,424.3,152.44,271.86,342.08,44.94,52.22,346.13,647.0,6.75,35.94,124.09,208.13,73.13,116.25,12.06,0.0,93.56,35.25,6.5,40.66,9.25,70.03,,0.04,3.39,4.44,23.56,59.65,0.93,1.45,0.0,4.12,5.34,112.21,11.06,20.47,74.16,11.09,,,,14.21,23.23,,50.52,18.72,42.07,1.81,45.41,7.23,1.79,9.56,37.35,6.59,0.04,11.49,13.87,4.75,31.09,3.6,,29.41,328.37,0.0,479.56,30.77,77.97,40.69,,,0.0,20.74,108.01,55.38,264.65,,20.56,1.63,1.23,,195.04,54.19,2.19,172.66,0.72,27.7,1.96,7.55,1.29,19.16,,48.68,80.41,2.41,46.77,336.06,,,,16.81,,0.0,109.41,,410.62,190.52,53.62,,,55.86,27.88,27.56,36.5
2026-01-07 14:00:00,0.81,9.28,82.94,58.28,427.87,152.62,275.25,348.76,46.01,51.03,348.62,656.05,7.13,37.5,126.66,215.0,72.94,116.18,19.33,0.0,98.5,35.62,6.25,39.81,11.63,73.67,,0.02,5.25,5.09,23.06,60.04,0.89,1.53,0.0,4.69,5.03,114.51,9.65,21.32,77.5,10.72,,,,16.54,20.21,,49.91,19.78,42.73,3.56,43.25,7.83,1.88,10.9,39.21,7.53,0.05,12.76,13.3,4.56,31.24,3.56,,28.97,334.75,0.0,486.94,30.79,80.03,41.62,,,0.0,21.21,94.49,59.59,276.13,,23.13,1.65,1.61,0.39,202.33,56.12,2.13,177.28,0.72,29.28,1.94,13.63,1.28,19.77,,68.94,77.06,1.84,46.23,332.56,,,,16.7,,0.0,112.34,,415.94,189.03,59.2,,,60.74,25.44,28.56,35.81
2026-01-07 15:00:00,0.81,9.03,82.06,58.35,423.32,149.32,274.0,356.3,46.24,50.85,358.63,663.33,7.44,38.0,130.0,201.37,73.67,124.73,28.96,0.0,98.62,36.94,6.5,40.85,10.26,74.09,,0.03,4.45,4.82,24.59,62.5,0.95,1.74,0.0,4.5,4.44,114.38,9.53,20.66,78.13,9.77,,,,15.56,23.35,,49.79,19.5,40.87,3.32,42.64,8.0,1.85,14.13,40.1,6.87,0.05,11.81,15.75,4.5,31.59,3.41,,29.87,330.0,0.0,487.81,30.69,78.22,40.56,,,0.0,21.99,95.74,59.71,278.56,,20.5,1.26,2.34,0.53,197.81,55.82,2.18,180.03,0.72,28.19,1.98,18.7,1.29,19.59,,56.88,72.33,2.34,45.63,474.31,,,,17.15,,0.0,108.85,,418.25,175.63,60.14,,,62.77,23.31,32.75,36.81
2026-01-07 16:00:00,0.75,9.16,82.0,58.56,380.18,112.43,267.75,348.72,45.88,52.09,352.19,661.57,7.75,40.5,128.87,190.69,73.61,123.24,20.15,0.0,98.0,36.75,6.56,40.06,10.18,69.78,,0.03,5.27,4.59,25.26,63.93,0.93,1.5,0.0,3.88,3.84,113.81,9.95,20.22,76.67,8.66,,,,14.37,23.17,,48.64,17.66,36.29,1.68,41.86,6.58,1.76,13.8,42.66,7.91,0.04,12.44,15.53,4.38,30.77,2.97,21.37,32.57,332.63,0.0,476.94,30.68,77.59,41.44,,,0.0,21.71,102.1,57.39,274.37,,20.56,1.54,2.7,0.51,197.03,55.5,2.19,182.75,0.74,26.45,2.0,19.33,1.29,18.56,,54.62,67.05,2.67,44.45,386.94,,,,17.02,,0.0,105.4,,421.56,221.36,62.36,,,62.85,24.56,31.31,36.11
2026-01-07 17:00:00,0.82,9.5,77.69,58.31,264.82,1.19,263.63,340.8,42.24,48.5,344.37,636.26,5.81,36.63,120.56,176.75,70.57,113.09,9.91,0.0,96.07,35.19,4.5,40.7,7.96,73.67,,0.08,4.47,3.47,23.37,62.08,1.15,1.61,0.0,3.81,3.85,110.14,7.06,20.3,77.51,6.84,,,,9.66,18.06,,45.11,17.38,29.28,1.88,40.06,6.27,1.84,13.5,41.02,6.85,0.05,9.06,15.99,4.93,30.47,3.3,23.63,32.93,353.25,0.0,467.63,30.5,74.0,36.0,,,0.0,14.31,97.65,51.36,253.33,,23.12,2.1,2.94,0.49,192.19,55.25,2.75,168.94,0.75,25.02,2.05,20.54,1.29,15.9,,47.31,51.99,2.66,38.18,452.88,,,,16.18,,0.0,93.78,,396.0,126.85,56.43,,,59.76,25.19,24.63,35.4
2026-01-07 18:00:00,0.75,9.4,75.31,58.63,261.72,0.88,260.84,320.32,47.69,40.78,328.19,613.32,6.0,32.87,113.32,161.25,71.49,104.35,7.68,0.0,90.75,31.81,3.31,39.32,5.96,63.43,,0.08,3.02,3.27,22.75,65.94,1.92,0.61,0.0,3.56,3.68,103.23,4.53,19.32,74.08,4.79,,,,4.0,10.33,,41.94,14.7,23.83,1.87,34.51,4.71,1.79,12.17,32.78,6.63,0.04,5.06,13.68,4.32,29.28,3.08,19.43,31.79,410.56,0.0,453.44,30.72,72.53,34.0,,,0.0,12.47,80.21,49.89,245.53,,20.32,1.25,2.41,0.53,166.94,55.31,2.75,162.12,0.71,16.67,2.03,16.33,1.3,14.22,,50.13,43.88,2.41,32.56,300.75,,,,15.47,,0.0,76.16,,381.0,122.17,49.53,,,59.28,25.37,24.94,33.56
2026-01-07 19:00:00,0.81,9.38,71.5,58.09,254.95,3.18,251.77,311.96,41.07,38.88,310.22,603.0,5.87,30.56,116.0,165.94,73.09,104.19,7.55,0.0,84.81,29.25,2.25,40.25,4.49,62.39,,0.08,3.72,3.48,21.56,63.59,1.5,0.78,0.0,3.25,3.22,99.02,4.65,19.26,69.85,4.5,,,,2.66,9.71,,39.76,13.11,18.56,1.94,34.6,4.18,1.76,9.03,29.51,7.12,0.05,4.25,13.28,4.62,28.3,1.57,18.69,31.65,327.87,0.0,442.49,30.63,66.59,30.06,,,0.0,11.09,74.07,51.4,244.62,,20.5,1.05,2.19,0.5,147.93,52.81,2.75,154.75,0.74,15.22,2.03,14.43,1.32,14.09,,46.37,42.47,1.8,32.86,350.31,,,,15.89,,0.0,66.81,,369.69,111.52,45.04,,,,23.0,25.87,31.22
2026-01-07 20:00:00,0.81,9.78,68.94,58.66,243.95,0.75,243.2,305.42,31.63,38.99,310.15,591.44,5.13,28.25,113.06,163.69,71.2,99.15,7.33,0.0,79.62,27.44,2.31,39.55,3.72,59.64,,0.07,3.77,3.18,19.31,59.77,1.49,0.8,0.0,3.19,3.06,93.91,4.25,18.18,66.17,4.53,,,,2.75,9.79,,35.99,11.93,17.33,1.94,34.2,4.28,1.65,8.75,28.78,6.91,0.04,3.94,12.17,4.69,28.78,1.26,17.5,22.35,274.88,0.0,439.32,30.5,64.16,30.57,,,0.0,10.16,72.01,46.73,233.99,,22.18,0.88,2.22,0.58,142.42,52.0,2.75,154.38,0.69,14.04,2.01,13.72,1.33,13.63,,45.25,40.75,1.62,29.54,312.25,,,,16.19,,0.0,64.6,,364.75,111.56,37.24,,,,24.0,20.94,31.19
2026-01-07 21:00:00,0.75,9.81,66.43,58.06,236.48,0.69,235.79,298.53,23.87,38.82,300.66,588.2,4.5,26.69,110.16,156.75,66.33,99.98,7.24,0.0,76.44,25.56,2.25,39.82,3.86,59.41,,0.08,4.44,2.63,18.88,58.57,1.24,0.75,0.0,3.12,2.94,92.93,3.53,18.28,65.96,4.9,,,,2.65,9.25,,35.1,12.25,17.05,1.94,35.03,4.3,1.3,9.19,28.44,6.37,0.05,3.94,13.87,4.82,29.08,1.26,16.75,22.9,277.19,0.0,441.87,30.56,64.94,23.5,,,0.0,10.29,59.56,46.64,234.01,,21.38,0.9,2.22,0.46,138.7,50.56,2.75,154.03,0.7,14.46,2.0,14.85,1.3,13.06,,37.07,28.46,1.96,26.13,310.37,,,,17.72,,0.0,64.5,,361.56,51.53,32.97,,,51.46,22.82,23.81,30.82
2026-01-07 22:00:00,0.81,10.0,67.44,58.15,231.37,0.75,230.62,288.47,22.81,37.41,298.09,574.79,4.44,25.56,105.09,141.5,64.59,98.72,7.21,0.0,73.06,26.19,2.31,40.22,3.54,57.5,,0.07,4.19,2.81,18.44,59.33,1.03,0.73,0.0,3.13,3.0,94.71,3.82,18.11,67.58,4.32,,,,2.6,9.42,,35.92,12.4,16.52,1.87,36.24,4.27,1.19,9.09,26.59,6.35,0.05,3.94,13.52,4.43,29.51,1.26,14.25,23.25,275.12,0.0,426.81,30.56,63.15,21.12,,,0.0,10.81,59.78,43.22,224.23,,20.5,0.75,2.21,0.51,137.14,51.0,2.75,149.19,0.76,13.81,1.99,12.04,1.33,12.64,,12.5,21.47,1.69,23.31,215.25,,,,17.02,,0.0,62.12,,367.38,36.81,30.42,,,48.58,20.06,28.06,30.3
2026-01-07 23:00:00,0.82,10.38,66.06,56.91,231.19,1.06,230.13,279.78,22.5,35.97,293.75,565.95,4.43,25.82,103.12,136.93,66.99,98.66,8.78,0.0,68.32,26.5,2.38,40.23,,55.15,,0.08,3.65,2.72,17.93,57.75,1.87,0.75,0.0,3.19,3.0,91.12,3.94,18.39,63.47,4.34,,,,2.43,9.21,,34.92,12.49,15.6,1.88,35.42,4.33,1.07,8.26,26.37,6.3,0.04,4.31,12.87,3.75,27.16,1.31,15.0,22.94,264.56,0.0,426.19,30.53,61.97,21.5,,,0.0,11.24,47.61,42.5,225.24,,20.44,0.72,2.22,0.52,129.99,50.32,2.81,143.43,0.77,14.23,2.0,11.25,1.32,12.6,,10.56,19.25,1.57,22.15,149.32,,,,16.52,,0.0,61.72,,362.31,37.44,30.33,,,48.13,19.19,26.19,
2026-01-08 00:00:00,0.81,10.5,66.25,56.97,227.28,1.19,226.09,280.62,22.31,37.21,288.35,568.41,6.07,26.0,104.41,136.75,67.74,100.42,8.2,0.0,67.43,27.37,2.37,40.19,,54.53,,0.1,3.56,2.97,17.5,55.98,1.95,0.68,0.0,3.18,2.97,89.03,3.5,18.25,61.53,4.57,,,,2.54,9.74,,36.63,11.94,16.83,1.87,33.64,4.29,1.11,8.71,26.47,6.44,0.05,5.56,12.99,3.81,26.3,1.26,16.38,22.81,270.88,0.0,419.87,30.57,62.82,21.69,,,0.0,10.87,33.96,42.59,193.06,,15.62,0.73,2.2,0.53,127.8,49.74,2.82,142.88,0.78,14.49,2.0,10.91,1.32,12.39,,8.56,19.04,1.51,20.8,155.43,,,,15.93,,0.0,61.31,,368.75,40.84,33.5,,,49.67,18.06,21.94,
